"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1592024688",52,0,0.00,0.00,21,83,2,589.37,10491.50,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024690",117,0,23.00,0.00,34,181,2,2139.27,10644.46,37,61,120,390,610,1300,1700,2100,2100,2100,2100,2100
"None","Aggregated","1592024692",147,0,36.67,0.00,47,439,2,3586.67,13302.89,61,310,430,610,2100,2700,3300,3500,3600,3600,3600,3600
"None","Aggregated","1592024694",173,0,28.20,0.00,75,843,2,5838.00,13942.35,150,470,1000,1800,3900,4700,5500,5700,5800,5800,5800,5800
"None","Aggregated","1592024696",189,1,23.43,0.00,150,1001,2,8163.96,18295.97,280,840,1400,2100,4300,5400,5700,6500,8200,8200,8200,8200
"None","Aggregated","1592024698",192,2,22.25,0.00,170,1038,2,8163.96,19348.43,920,1600,2700,3500,5300,5700,6500,7600,8200,8200,8200,8200
"None","Aggregated","1592024700",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,1600,3300,4300,4700,5500,5800,7600,8200,8200,8200,8200,8200
"None","Aggregated","1592024702",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,3000,4700,5400,5400,5700,6500,8200,8200,8200,8200,8200,8200
"None","Aggregated","1592024704",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,1400,1400,3100,3100,7600,8200,8200,8200,8200,8200,8200,8200
"None","Aggregated","1592024706",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,3000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
"None","Aggregated","1592024708",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
"None","Aggregated","1592024710",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
"None","Aggregated","1592024712",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
"None","Aggregated","1592024714",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
"None","Aggregated","1592024716",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
"None","Aggregated","1592024718",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024720",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024722",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024724",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024726",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024728",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024730",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024732",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024734",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024736",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024738",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592024740",194,4,16.90,0.20,180,1059,2,8163.96,20383.69,0,0,0,0,0,0,0,0,0,0,0,0
