"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1592031303",1,0,0.00,0.00,519,519,519,519.81,3079.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592031305",4,0,0.00,0.00,440,560,311,972.33,13738.75,520,520,970,970,970,970,970,970,970,970,970,970
"None","Aggregated","1592031307",4,0,0.00,0.00,440,560,311,972.33,13738.75,520,520,970,970,970,970,970,970,970,970,970,970
"None","Aggregated","1592031309",11,0,0.80,0.00,670,1462,311,4434.88,6914.91,670,1500,2200,2200,4000,4400,4400,4400,4400,4400,4400,4400
"None","Aggregated","1592031311",21,0,1.14,0.00,880,1358,163,4434.88,15615.00,880,1200,1500,1800,4000,4400,4400,4400,4400,4400,4400,4400
"None","Aggregated","1592031313",24,0,1.89,0.00,880,1456,163,4434.88,16042.58,950,1500,2200,2900,4000,4400,4400,4400,4400,4400,4400,4400
"None","Aggregated","1592031315",32,0,2.30,0.00,950,1437,163,4434.88,19326.00,970,1500,2200,2400,3200,4400,4400,4400,4400,4400,4400,4400
"None","Aggregated","1592031317",36,0,2.50,0.00,950,1423,163,4434.88,18869.00,1200,1700,2300,2400,3200,4400,4400,4400,4400,4400,4400,4400
"None","Aggregated","1592031319",36,0,2.50,0.00,950,1423,163,4434.88,18869.00,1200,1500,1800,2300,2700,2900,3200,3200,3200,3200,3200,3200
"None","Aggregated","1592031321",39,0,2.80,0.00,1200,1691,163,5589.61,18747.69,1700,2400,2900,3200,4800,5600,5600,5600,5600,5600,5600,5600
"None","Aggregated","1592031323",46,0,2.10,0.00,1200,1909,163,6305.95,17416.04,2200,2700,4300,4800,5800,6300,6300,6300,6300,6300,6300,6300
"None","Aggregated","1592031325",57,0,2.20,0.00,1300,1860,163,6305.95,18826.30,2000,2900,3600,4300,5600,5800,6300,6300,6300,6300,6300,6300
