"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1592039239",8,8,0.00,0.00,2,3,1,13.34,0.00,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592039241",24,24,1.00,1.00,2,2,1,13.34,0.00,2,2,2,2,2,2,3,3,3,3,3,3
"None","Aggregated","1592039243",40,40,5.67,5.67,2,2,1,13.34,0.00,2,2,2,2,3,3,3,3,3,3,3,3
"None","Aggregated","1592039245",56,56,6.40,6.40,2,2,0,13.34,0.00,2,2,2,2,3,3,3,3,3,3,3,3
"None","Aggregated","1592039247",72,72,6.86,6.86,2,2,0,13.34,0.00,2,2,2,2,3,3,3,3,3,3,3,3
"None","Aggregated","1592039249",88,88,7.11,7.11,2,2,0,13.34,0.00,2,2,2,2,3,3,3,3,3,3,3,3
"None","Aggregated","1592039251",104,104,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,3,3,3,3,3
"None","Aggregated","1592039253",120,120,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,3,3,3,3,3
"None","Aggregated","1592039255",136,136,8.00,8.00,2,2,0,13.34,0.00,2,2,2,3,3,3,3,3,3,3,3,3
"None","Aggregated","1592039258",152,152,8.00,8.00,2,2,0,13.34,0.00,2,2,2,3,3,3,3,3,3,3,3,3
"None","Aggregated","1592039260",168,168,8.00,8.00,2,2,0,13.34,0.00,2,2,2,3,3,3,3,3,3,3,3,3
"None","Aggregated","1592039262",184,184,8.00,8.00,2,2,0,13.34,0.00,2,2,2,2,3,3,3,3,3,3,3,3
"None","Aggregated","1592039264",199,199,8.00,8.00,2,2,0,13.34,0.00,2,2,2,2,3,3,3,3,3,3,3,3
"None","Aggregated","1592039266",215,215,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,7,7,7,7,7
"None","Aggregated","1592039268",231,231,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,7,7,7,7,7
"None","Aggregated","1592039270",247,247,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,7,7,7,7,7
"None","Aggregated","1592039272",263,263,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,7,7,7,7,7
"None","Aggregated","1592039274",279,279,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,3,3,3,3,3
"None","Aggregated","1592039276",295,295,8.00,8.00,2,2,0,13.34,0.00,2,2,2,2,2,3,3,3,3,3,3,3
"None","Aggregated","1592039278",311,311,8.00,8.00,2,2,0,13.34,0.00,2,2,2,2,3,3,3,4,4,4,4,4
"None","Aggregated","1592039280",327,327,8.00,8.00,2,2,0,13.34,0.00,2,2,2,2,3,3,3,4,4,4,4,4
"None","Aggregated","1592039282",343,343,8.00,8.00,2,2,0,13.34,0.00,2,2,2,2,3,3,3,4,4,4,4,4
"None","Aggregated","1592039284",359,359,8.00,8.00,2,2,0,13.34,0.00,2,2,2,2,3,3,3,4,4,4,4,4
"None","Aggregated","1592039286",375,375,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,3,3,3,3,3
"None","Aggregated","1592039288",391,391,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,4,4,4,4,4
"None","Aggregated","1592039290",407,407,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,4,4,4,4,4
"None","Aggregated","1592039292",423,423,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,4,4,4,4,4
"None","Aggregated","1592039294",439,439,7.90,7.90,2,2,0,13.34,0.00,2,2,2,2,3,3,3,4,4,4,4,4
