"Type","Name","Timestamp","# requests","# failures","Requests/s","Requests Failed/s","Median response time","Average response time","Min response time","Max response time","Average Content Size","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"None","Aggregated","1592026672",6,0,0.00,0.00,33,170,21,501.37,18256.33,0,0,0,0,0,0,0,0,0,0,0,0
"None","Aggregated","1592026674",16,0,0.00,0.00,64,189,21,556.95,18328.31,65,160,460,460,500,560,560,560,560,560,560,560
"None","Aggregated","1592026676",28,0,3.33,0.00,69,197,21,556.95,17462.75,85,160,460,480,520,530,560,560,560,560,560,560
"None","Aggregated","1592026678",40,0,4.60,0.00,110,218,21,763.64,17408.67,110,160,480,490,560,580,760,760,760,760,760,760
"None","Aggregated","1592026680",52,0,4.86,0.00,110,240,21,832.08,18938.90,110,190,480,500,570,760,760,830,830,830,830,830
"None","Aggregated","1592026682",62,0,5.11,0.00,120,255,21,834.40,17567.77,120,170,490,530,760,780,830,830,830,830,830,830
"None","Aggregated","1592026684",74,0,5.70,0.00,150,285,21,1000.35,20860.89,160,340,530,580,780,830,880,1000,1000,1000,1000,1000
"None","Aggregated","1592026686",86,0,5.80,0.00,160,306,21,1046.66,21011.00,190,340,580,760,830,980,1000,1000,1000,1000,1000,1000
"None","Aggregated","1592026688",98,0,5.70,0.00,170,335,21,1425.60,21755.61,260,390,770,800,980,1100,1300,1400,1400,1400,1400,1400
"None","Aggregated","1592026690",109,0,5.70,0.00,200,362,21,1425.60,21658.87,270,530,800,830,1100,1200,1300,1400,1400,1400,1400,1400
"None","Aggregated","1592026692",120,0,5.80,0.00,230,380,21,1432.73,21492.66,280,590,830,1000,1100,1300,1400,1400,1400,1400,1400,1400
"None","Aggregated","1592026694",128,0,5.70,0.00,230,402,21,1432.73,20667.12,330,780,1000,1100,1200,1400,1400,1400,1400,1400,1400,1400
"None","Aggregated","1592026697",135,0,5.70,0.00,260,458,21,2546.24,20848.35,530,1100,1200,1300,1400,1700,2500,2500,2500,2500,2500,2500
"None","Aggregated","1592026699",145,0,5.20,0.00,270,530,21,2971.80,20206.39,940,1200,1400,1400,1800,2500,3000,3000,3000,3000,3000,3000
